# Wickman - Bally Mountain - PIPO - ITRDB OR033
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5229
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5229.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or033-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; or033-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or033.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or033.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Wickman - Bally Mountain - PIPO - ITRDB OR033
#--------------------
# Investigators
#   Investigators: Wickman, B.E.; Swetnam, T.W.(https://orcid.org/0000-0001-7268-2184); Baisan, C.H.(https://orcid.org/0000-0002-7362-1591)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bally Mountain
#   Location: Oregon
#   Northernmost_Latitude: 45.28
#   Southernmost_Latitude: 45.28
#   Easternmost_Longitude: -118.57
#   Westernmost_Longitude: -118.57
#   Elevation_m: 0
#--------------------
# Data_Collection
#   Collection_Name: OR033
#   First_Year: 1469
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BLM01A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM01A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM01B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM01B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM02A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM02A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM02B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM02B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM03A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM03A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM03B1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM03B1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM03B2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM03B2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM05A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM05A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM05B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM05B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM07A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM07A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM07B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM07B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM09A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM09A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM09B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM09B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM10A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM10A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM10B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM10B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM11A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM11A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM11B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM11B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM13A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM13A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM13B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM13B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM14A3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM14A3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLM14B3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLM14B3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BLM01A3_raw	BLM01B3_raw	BLM02A3_raw	BLM02B3_raw	BLM03A3_raw	BLM03B1_raw	BLM03B2_raw	BLM05A3_raw	BLM05B3_raw	BLM07A3_raw	BLM07B3_raw	BLM09A3_raw	BLM09B3_raw	BLM10A3_raw	BLM10B3_raw	BLM11A3_raw	BLM11B3_raw	BLM13A3_raw	BLM13B3_raw	BLM14A3_raw	BLM14B3_raw
1526	NA	NA	NA	NA	NA	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1527	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1528	NA	NA	NA	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1529	NA	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1530	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1531	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1532	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1533	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1534	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1535	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1536	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1537	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1538	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1539	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1540	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1541	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1542	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1543	NA	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1544	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1545	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1546	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1547	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1548	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1549	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1550	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1551	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1552	NA	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1553	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1554	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1555	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1556	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1557	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1558	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1559	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1560	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1561	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1562	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1563	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1564	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1565	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1566	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1567	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1568	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1569	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1570	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1571	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1572	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1573	NA	NA	NA	NA	0.62	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1574	NA	NA	NA	NA	0.52	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1575	NA	NA	NA	NA	0.47	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1576	NA	NA	NA	NA	0.49	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1577	NA	NA	NA	NA	0.36	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1578	NA	NA	NA	NA	0.65	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1579	NA	NA	NA	NA	0.79	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09	NA	NA	NA	NA	NA
1580	NA	NA	NA	NA	1	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96	NA	NA	NA	NA	NA
1581	NA	NA	NA	NA	0.47	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA
1582	NA	NA	NA	NA	0.63	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	NA	NA
1583	NA	NA	NA	NA	0.89	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA	NA
1584	NA	NA	NA	NA	0.6	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA
1585	NA	NA	NA	NA	0.68	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA
1586	NA	NA	NA	NA	0.77	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	NA
1587	NA	NA	NA	NA	0.94	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA
1588	NA	NA	NA	NA	1.14	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA	NA	NA	NA
1589	NA	NA	NA	NA	1	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA
1590	NA	NA	NA	NA	1.09	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA
1591	NA	NA	NA	NA	0.65	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA
1592	NA	NA	NA	NA	0.77	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA	NA	NA
1593	NA	NA	NA	NA	0.41	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA
1594	NA	NA	NA	NA	0.46	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	NA	NA	NA	NA	NA
1595	NA	NA	NA	NA	0.33	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	NA	NA
1596	NA	NA	NA	NA	0.45	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA
1597	NA	NA	NA	NA	0.53	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA
1598	NA	NA	NA	NA	0.62	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA
1599	NA	NA	NA	NA	0.6	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA
1600	NA	NA	NA	NA	0.76	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA
1601	NA	NA	NA	NA	0.94	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA
1602	NA	NA	NA	NA	0.85	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA
1603	NA	NA	NA	NA	0.55	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA
1604	NA	NA	NA	NA	0.53	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA	NA	NA
1605	NA	NA	NA	NA	0.78	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA
1606	NA	NA	NA	NA	0.68	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA
1607	NA	NA	NA	NA	0.52	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA
1608	NA	NA	NA	NA	0.9	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6	NA	NA	NA	NA	NA
1609	NA	NA	NA	NA	0.99	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61	NA	NA	NA	NA	NA
1610	NA	NA	NA	NA	0.52	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA
1611	NA	NA	NA	NA	0.73	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA	NA	NA
1612	NA	NA	NA	NA	0.49	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA
1613	NA	NA	NA	NA	0.6	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	1.06	NA	NA	NA	NA
1614	NA	NA	NA	NA	0.47	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	1.25	NA	NA	NA	NA
1615	NA	NA	NA	NA	0.58	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.82	NA	NA	NA	NA
1616	NA	NA	NA	NA	0.49	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.89	NA	NA	NA	NA
1617	NA	NA	NA	NA	0.77	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.89	NA	NA	NA	NA
1618	NA	NA	NA	NA	0.67	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.96	NA	NA	NA	NA
1619	NA	NA	NA	NA	0.26	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.72	NA	NA	NA	NA
1620	NA	NA	NA	NA	0.35	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	1.58	NA	NA	NA	NA
1621	NA	NA	NA	NA	0.47	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	1.25	NA	NA	NA	NA
1622	NA	NA	NA	NA	0.45	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.61	NA	NA	NA	NA
1623	NA	NA	NA	NA	0.28	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.42	NA	NA	NA	NA
1624	NA	NA	NA	NA	0.37	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.52	NA	NA	NA	NA
1625	NA	NA	NA	NA	0.42	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.67	NA	NA	NA	NA
1626	NA	NA	NA	NA	0.16	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.22	NA	NA	NA	NA
1627	NA	NA	NA	NA	0.17	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.42	NA	NA	NA	NA
1628	NA	NA	NA	NA	0.12	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.59	NA	NA	NA	NA
1629	NA	NA	NA	NA	0.18	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.38	NA	NA	NA	NA
1630	NA	NA	NA	NA	0.18	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.4	NA	NA	NA	NA
1631	NA	NA	NA	NA	0.2	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.25	NA	NA	NA	NA
1632	NA	NA	NA	NA	0.26	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.45	NA	NA	NA	NA
1633	NA	NA	NA	NA	0.45	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.31	NA	NA	NA	NA
1634	NA	NA	NA	NA	0.16	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.28	NA	NA	NA	NA
1635	NA	NA	NA	NA	0.13	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.42	NA	NA	NA	NA
1636	NA	NA	NA	NA	0.18	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.33	NA	NA	NA	NA
1637	NA	NA	NA	NA	0.14	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.13	NA	NA	NA	NA
1638	NA	NA	NA	NA	0.16	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.05	NA	NA	NA	NA
1639	NA	NA	NA	NA	0.17	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.39	NA	NA	NA	NA
1640	NA	NA	NA	NA	0.24	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.36	NA	NA	NA	NA
1641	NA	NA	NA	NA	0.51	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.19	NA	NA	NA	NA
1642	NA	NA	NA	NA	0.39	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	0.25	NA	NA	NA	NA
1643	NA	NA	NA	NA	0.32	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	0.29	NA	NA	NA	NA
1644	NA	NA	NA	NA	0.29	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	0.33	NA	NA	NA	NA
1645	NA	NA	NA	NA	0.32	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	0.14	1.86	NA	NA	NA
1646	NA	NA	NA	NA	0.39	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.27	1.27	NA	NA	NA
1647	NA	NA	NA	NA	0.2	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.42	1.39	NA	NA	NA
1648	NA	NA	NA	NA	0.37	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	0.2	1.55	NA	NA	NA
1649	NA	NA	NA	NA	0.3	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.25	0.94	NA	NA	NA
1650	NA	NA	NA	NA	0.16	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.19	0.73	NA	NA	NA
1651	NA	NA	NA	NA	0.29	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.13	1.15	NA	NA	NA
1652	NA	NA	NA	NA	0.15	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.07	0.94	NA	NA	NA
1653	NA	NA	NA	NA	0.13	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.24	0.37	NA	NA	NA
1654	NA	NA	NA	NA	0.2	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.11	0.21	NA	NA	NA
1655	NA	NA	NA	NA	0.16	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.16	0.09	NA	NA	NA
1656	NA	NA	NA	NA	0.26	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.22	0.22	NA	NA	NA
1657	NA	NA	NA	NA	0.22	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	0.24	0.13	NA	NA	NA
1658	NA	NA	NA	NA	0.52	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	0.39	0.3	NA	NA	NA
1659	NA	NA	NA	NA	0.31	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	0.4	0.35	NA	NA	NA
1660	NA	NA	NA	NA	0.37	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	0.35	0.15	NA	NA	NA
1661	NA	NA	NA	NA	0.38	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.37	0.26	NA	NA	NA
1662	NA	NA	NA	NA	0.24	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.18	0.28	NA	NA	NA
1663	NA	NA	NA	NA	0.22	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.27	0.07	NA	NA	NA
1664	NA	NA	NA	NA	0.22	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.18	0.07	NA	NA	NA
1665	NA	NA	NA	NA	0.14	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.19	0.17	NA	NA	NA
1666	NA	NA	NA	NA	0.29	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.34	0.64	NA	NA	NA
1667	NA	NA	NA	NA	0.37	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.31	0.38	NA	NA	NA
1668	NA	NA	NA	NA	0.39	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.2	0.49	NA	NA	NA
1669	NA	NA	NA	NA	0.58	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	0.36	0.95	NA	NA	NA
1670	NA	NA	NA	NA	0.67	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.41	1.36	NA	NA	NA
1671	NA	NA	NA	NA	0.82	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.65	1.38	NA	NA	NA
1672	NA	NA	NA	NA	0.81	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.51	1.36	NA	NA	NA
