# Colenutt - Floe Lake - LALY - ITRDB CANA406
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16515
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16515.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana406-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana406-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana406.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana406.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-12-04
#--------------------
# File_Last_Modified_Date
#   Date: 2013-12-04
#--------------------
# Title
#   Study_Name: Colenutt - Floe Lake - LALY - ITRDB CANA406
#--------------------
# Investigators
#   Investigators: Colenutt, M.; Colenutt, R.; Luckman, B.H.(https://orcid.org/0000-0003-0365-6059)
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores are stored at:
# # # University of Western Ontario
# # # 
# # # References:
# # # Colenutt M.  2000.  
# # # Climate reconstruction in the southern Canadian Rockies using tree-ring data from alpine larch.  
# # # PhD dissertation, University of Western Ontario, London, Ontario. NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: M.E. Colenutt, B.H. Luckman
#   Journal_Name: Canadian Journal of Forest Research
#   Published_Title: The dendrochronological characteristics of alpine Larch
#   Published_Date_or_Year: 1995
#   Volume: 25
#   Pages: 777-789
#   Issue: 5
#   Report_Number: 
#   DOI: 10.1139/x95-085
#   Full_Citation: None
#   Abstract: Ring-width chronologies have been developed for alpine larch (Larixlyallii Pari.) at six tree-line sites in the Banff-Kananaskis area of the southern Canadian Rockies. Evaluation of all chronologies confirms that alpine larch ring-width series have higher mean sensitivities, lower autocorrelation, and greater common variance than series from other tree species growing at tree line in this area. Missing and very narrow rings created cross-dating difficulties at all sites but were most problematic for the sites along the Continental Divide. Up to 1% of the rings were missing from entire chronologies, but for specific years, up to 77% of the rings were missing at one site. Marker (narrow) rings were present at all sites for the years 1610, 1654, 1715, 1720, 1723, 1752, 1799, 1824, 1842, 1844, 1915, 1925, 1951, and 1971. Tree growth rates were reduced for the periods 1675-1710, 1815-1850, and 1960-1978 whereas increased growth occurred during 1650-1680, 1750-1800, 1850-1900, and 1920-1950. The only factor that could affect all sites over such a broad geographic area is climate. Principal components analysis indicated that the first eigenvector derived from the six chronologies accounted for 70.7% of their common variance and the first three components accounted for 91.6%. The high correlation between the six first principal component and standard chronologies suggested that either method may be used for standardizing tree-ring data from alpine larch.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Floe Lake
#   Location: British Columbia
#   Northernmost_Latitude: 51.05
#   Southernmost_Latitude: 51.05
#   Easternmost_Longitude: -116.1333
#   Westernmost_Longitude: -116.1333
#   Elevation_m: 2200
#--------------------
# Data_Collection
#   Collection_Name: CANA406
#   First_Year: 1365
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Larix lyallii Parl.
#   Common_Name: subalpine larch
#   Tree_Species_Code: LALY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## F8801E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8801E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8801N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8801N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8804E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8804E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8804N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8804N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8806N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8806N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8806W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8806W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8807E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8807E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8807N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8807N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8807W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8807W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8808E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8808E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8808N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8808N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8809S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8809S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8809E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8809E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8810E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8810E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## F8810N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: F8810N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL301_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL301; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL303N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL303N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL305E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL305E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL305N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL305N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL306E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL306E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL306N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL306N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL307E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL307E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL307N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL307N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL308N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL308N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL308W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL308W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL309N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL309N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL310W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL310W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL313W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL313W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL321_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL321; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL322A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL322A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL322B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL322B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL324A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL324A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FL325A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FL325A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	F8801E_raw	F8801N_raw	F8804E_raw	F8804N_raw	F8806N_raw	F8806W_raw	F8807E_raw	F8807N_raw	F8807W_raw	F8808E_raw	F8808N_raw	F8809S_raw	F8809E_raw	F8810E_raw	F8810N_raw	FL301_raw	FL303N_raw	FL305E_raw	FL305N_raw	FL306E_raw	FL306N_raw	FL307E_raw	FL307N_raw	FL308N_raw	FL308W_raw	FL309N_raw	FL310W_raw	FL313W_raw	FL321_raw	FL322A_raw	FL322B_raw	FL324A_raw	FL325A_raw
1498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.22	0.43	0.21	NA
1499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.27	0.33	0.33	NA
1500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.21	0.25	0.23	NA
1501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.21	0.32	0.33	NA
1502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.44	0.5	0.4	NA
1503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.18	0.32	0.31	NA
1504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.37	0.45	0.29	NA
1505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.4	0.46	0.49	NA
1506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.6	0.63	0.68	NA
1507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.48	0.63	0.61	NA
1508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	0.61	0.62	0.77	NA
1509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.55	0.5	0.48	NA
1510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.6	0.5	0.64	NA
1511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.53	0.35	0.62	NA
1512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.38	0.39	0.58	NA
1513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.58	0.42	0.6	NA
1514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.36	0.3	0.3	NA
1515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.6	0.54	0.29	NA
1516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.7	0.66	0.52	NA
1517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.72	0.74	0.46	NA
1518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.66	0.73	0.7	NA
1519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.55	0.73	0.7	NA
1520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.53	0.69	0.81	NA
1521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.57	0.74	0.88	NA
1522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.66	0.76	0.95	NA
1523	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.34	0.44	0.49	NA
1524	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.23	0.28	0.34	NA
1525	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.36	0.35	0.44	NA
1526	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.22	0.21	0.41	NA
1527	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.43	0.46	0.69	NA
1528	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.66	0.58	0.93	NA
1529	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.66	0.67	0.83	NA
1530	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.62	0.7	1.15	NA
1531	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.4	0.42	0.97	NA
1532	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.51	0.48	0.76	NA
1533	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.65	0.54	0.77	NA
1534	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.37	0.33	0.27	NA
1535	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	0.29	0.26	0.31	NA
1536	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	0.17	0.12	0.15	NA
1537	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.31	0.25	0.33	NA
1538	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.4	0.25	0.49	NA
1539	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.52	0.32	0.54	NA
1540	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.51	0.34	0.78	NA
1541	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.59	0.36	0.55	NA
1542	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.79	0.39	0.8	NA
1543	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.4	0.25	0.18	NA
1544	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.3	0.2	0.26	0.24
1545	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.32	0.28	0.32	0.28
1546	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.42	0.32	0.37	0.38
1547	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.27	0.25	0.3	0.17
1548	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.34	0.34	0.28	0.3
1549	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.33	0.3	0.29	0.32
1550	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.29	0.24	0.24	0.67
1551	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.37	0.31	0.4	0.65
1552	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	NA	NA	NA	NA	0.63	0.56	0.41	0.47	0.9
1553	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	NA	NA	NA	0.43	0.43	0.35	0.33	0.87
1554	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	NA	NA	NA	0.47	0.5	0.37	0.36	0.79
1555	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	NA	NA	NA	NA	0.43	0.43	0.39	0.37	1.07
1556	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	NA	NA	NA	NA	0.8	0.54	0.45	0.73	1.21
1557	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	NA	NA	NA	0.53	0.45	0.29	0.58	1.46
1558	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	NA	NA	NA	NA	0.49	0.44	0.28	0.65	1.39
1559	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	NA	NA	NA	0.48	0.4	0.27	0.47	1.13
1560	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	NA	NA	NA	0.73	0.48	0.34	0.65	1.14
1561	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	NA	NA	NA	0.5	0.36	0.25	0.5	0.68
1562	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	NA	NA	NA	NA	NA	NA	NA	0.43	0.08	0.05	0.46	0.87
1563	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	NA	NA	NA	NA	0.3	0.16	0.08	0.42	1.28
1564	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.38	NA	NA	NA	NA	NA	NA	NA	0.66	0.25	0.2	0.84	1.85
1565	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.35	NA	NA	NA	NA	NA	NA	NA	0.54	0.4	0.17	0.8	2.08
1566	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	0.09	NA	NA	NA	NA	NA	NA	NA	0.42	0.22	0.09	0.49	0.96
1567	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.23	NA	NA	NA	NA	NA	NA	NA	0.57	0.24	0.21	0.65	1.4
1568	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.09	NA	NA	NA	NA	NA	NA	NA	0.52	0.13	0.08	0.34	1.33
1569	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.12	NA	NA	NA	NA	NA	NA	NA	0.66	0.23	0.17	0.55	1.28
1570	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.33	NA	NA	NA	NA	NA	NA	NA	0.56	0.28	0.2	0.6	1.42
1571	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.36	NA	NA	NA	NA	NA	NA	NA	0.51	0.29	0.2	0.58	1.67
1572	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.17	NA	NA	NA	NA	NA	NA	NA	0.56	0.28	0.16	0.46	1.25
1573	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.14	NA	NA	NA	NA	NA	NA	NA	0.49	0.16	0.15	0.38	1.24
1574	NA	NA	NA	NA	NA	NA	0.12	NA	0.1	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.32	NA	NA	NA	NA	NA	NA	NA	0.27	0.11	0.13	0.35	1.64
1575	NA	NA	NA	NA	NA	NA	0.26	NA	0.2	0.53	0.48	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.49	NA	NA	NA	NA	NA	NA	NA	0.55	0.25	0.2	0.55	1.79
1576	NA	NA	NA	NA	NA	NA	0.23	NA	0.18	0.41	0.43	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.44	NA	NA	NA	NA	NA	NA	NA	0.52	0.2	0.19	0.57	1.67
